date,Open,High,Low,Close,Adj Close,Volume,coin,year,month,day,is_quarter_end,open-close,low-high,target,Price Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,3470.450439453125,6908930483,btc,2019,1,28,0,113.832763671875,-147.51806640625,0,-113.515380859375,0.0,113.515380859375,11.828526088169642,28.6572265625,0.412758927050118,29.21651522754634
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,3448.116943359375,5897159493,btc,2019,1,29,0,20.753173828125,-75.24560546875,1,-22.33349609375,0.0,22.33349609375,11.828526088169642,24.868408203125,0.47564468105695856,32.233008878280174
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,3486.181640625,5955112627,btc,2019,1,30,0,-42.28466796875,-65.786865234375,0,38.064697265625,38.064697265625,0.0,12.809465680803571,24.868408203125,0.5150898914066367,33.99731556049245
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,3457.792724609375,5831198271,btc,2019,1,31,0,27.616455078125,-56.88916015625,1,-28.388916015625,0.0,28.388916015625,11.126813616071429,26.896187918526785,0.4136948198672792,29.263375238661325
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,3487.9453125,5422926707,btc,2019,2,1,0,-27.398193359375,-70.362548828125,1,30.152587890625,30.152587890625,0.0,13.280569893973214,25.415858677455358,0.5225308364558024,34.31988528207199
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,3521.060791015625,5071623601,btc,2019,2,2,0,-36.434814453125,-55.712646484375,0,33.115478515625,33.115478515625,0.0,10.593889508928571,25.415858677455358,0.416822018227764,29.41950455775293
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,3464.013427734375,5043937584,btc,2019,2,3,0,52.126220703125,-73.4638671875,0,-57.04736328125,0.0,57.04736328125,10.593889508928571,20.379621233258927,0.5198275957965138,34.203063376019415
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,3459.154052734375,5332718886,btc,2019,2,4,0,8.0576171875,-33.636962890625,1,-4.859375,0.0,4.859375,10.593889508928571,18.942347935267858,0.5592701361590087,35.867430741454044
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,3466.357421875,5227549545,btc,2019,2,5,0,-11.406494140625,-26.211181640625,0,7.203369140625,7.203369140625,0.0,9.069510323660714,18.942347935267858,0.47879546689006924,32.37739617210106
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,3413.767822265625,5482196038,btc,2019,2,6,0,55.323974609375,-70.5263671875,0,-52.589599609375,0.0,52.589599609375,9.069510323660714,21.309169224330358,0.425615387825882,29.854853662526864
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,3399.4716796875,5004962683,btc,2019,2,7,0,15.457763671875,-33.72705078125,1,-14.296142578125,0.0,14.296142578125,7.945050920758929,22.330322265625,0.3557965185746304,26.24261927952763
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,3666.7802734375,7735623101,btc,2019,2,8,0,-265.40380859375,-304.59033203125,1,267.30859375,267.30859375,0.0,27.038521902901785,22.251778738839285,1.2151173270345124,54.85566440226669
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,3671.20361328125,6158833645,btc,2019,2,9,0,0.38232421875,-33.382080078125,1,4.42333984375,4.42333984375,0.0,27.162004743303573,22.251778738839285,1.220666673981157,54.968478082880196
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,3690.188232421875,6282256903,btc,2019,2,10,0,-16.98681640625,-54.05615234375,0,18.984619140625,18.984619140625,0.0,28.518048967633927,20.930733816964285,1.3624963757610902,57.67189273770441
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,3648.4306640625,6277056434,btc,2019,2,11,0,47.182373046875,-53.3251953125,1,-41.757568359375,0.0,41.757568359375,28.518048967633927,15.80517578125,1.8043487375487128,64.34109686108076
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,3653.528564453125,6480384532,btc,2019,2,12,0,-10.776611328125,-50.030029296875,0,5.097900390625,5.097900390625,0.0,28.882184709821427,14.209926060267858,2.0325358898649326,67.02429793684851
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,3632.070556640625,6438903823,btc,2019,2,13,0,21.533447265625,-52.500244140625,0,-21.4580078125,0.0,21.4580078125,26.163277762276785,15.742640904017858,1.6619370232601418,62.43337121569936
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,3616.880859375,6271044418,btc,2019,2,14,0,14.289306640625,-38.558837890625,1,-15.189697265625,0.0,15.189697265625,26.163277762276785,14.799839564732142,1.7678082014229122,63.87032889468618
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,3620.810791015625,6091952231,btc,2019,2,15,0,-3.4423828125,-39.588623046875,1,3.929931640625,3.929931640625,0.0,24.290230887276785,14.799839564732142,1.6412496082160337,62.13913304939683
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744052,btc,2019,2,16,0,-14.517333984375,-37.571044921875,1,8.976806640625,8.976806640625,0.0,22.5660400390625,14.799839564732142,1.5247489636872233,60.39210177396931
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,3673.836181640625,7039512503,btc,2019,2,17,0,-40.476806640625,-61.355224609375,1,44.048583984375,44.048583984375,0.0,25.712367466517858,10.725027901785714,2.397417302964476,70.56587664025163
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,3915.71435546875,9908216640,btc,2019,2,18,0,-244.344482421875,-266.6826171875,1,241.878173828125,241.878173828125,0.0,42.9893798828125,10.3779296875,4.142384962830526,80.55377014307444
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,3947.094482421875,9933626655,btc,2019,2,19,0,-35.432861328125,-102.726318359375,1,31.380126953125,31.380126953125,0.0,44.71629115513393,10.3779296875,4.30878725349178,81.16330618933233
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,3999.820556640625,8693373948,btc,2019,2,20,0,-53.135498046875,-74.239501953125,0,52.72607421875,52.72607421875,0.0,48.48243931361607,6.621529715401786,7.321939400323935,87.98357027256081
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,3954.1181640625,7775128102,btc,2019,2,21,0,46.138671875,-69.9013671875,1,-45.702392578125,0.0,45.702392578125,48.48243931361607,8.864833286830358,5.469075135980485,84.54183976874717
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,4005.526611328125,7826525254,btc,2019,2,22,0,-53.1201171875,-55.721923828125,1,51.408447265625,51.408447265625,0.0,33.061000279017854,8.864833286830358,3.729455389548436,78.85591642940776
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,4142.52685546875,8922258316,btc,2019,2,23,0,-143.610595703125,-197.559326171875,0,137.000244140625,137.000244140625,0.0,42.53077915736607,8.864833286830358,4.797696446311067,82.75177030635545
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451,btc,2019,2,24,0,335.030517578125,-416.9326171875,1,-332.099365234375,0.0,332.099365234375,41.174734933035715,32.586216517857146,1.2635629211655206,55.82185983656709
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796067,btc,2019,2,25,0,-75.69384765625,-106.704833984375,0,72.268798828125,72.268798828125,0.0,46.3367919921875,29.603533063616073,1.5652453338124452,61.017373784135934
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996,btc,2019,2,26,0,24.33935546875,-53.592529296875,0,-28.33837890625,0.0,28.33837890625,45.97265625,31.627702985491073,1.4535565947071638,59.24283946996741
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,3851.04736328125,8301309684,btc,2019,2,27,0,6.432373046875,-101.74365234375,1,-3.310546875,0.0,3.310546875,45.97265625,30.331455775669642,1.51567589073245,60.2492513569049
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,3854.785400390625,8399767798,btc,2019,2,28,0,-6.5234375,-60.237060546875,1,3.738037109375,3.738037109375,0.0,46.239658900669646,29.246477399553573,1.5810334444371568,61.255829437031224
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,3859.583740234375,7661247975,btc,2019,3,1,1,-5.82666015625,-56.10302734375,1,4.79833984375,4.79833984375,0.0,46.301688058035715,29.246477399553573,1.5831543548127434,61.28764051064647
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786076,btc,2019,3,2,1,-9.096923828125,-42.4794921875,0,4.831298828125,4.831298828125,0.0,46.005580357142854,29.246477399553573,1.5730297953026335,61.13531208128189
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,3847.17578125,7253558152,btc,2019,3,3,1,15.09033203125,-38.577880859375,0,-17.2392578125,0.0,17.2392578125,42.8592529296875,30.477852957589285,1.406242525985254,58.44142935714502
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175788,btc,2019,3,4,1,83.534423828125,-133.632080078125,1,-85.61865234375,0.0,85.61865234375,25.582240513392858,36.593470982142854,0.6990930301713293,41.145070797026094
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126415,btc,2019,3,5,1,-136.54248046875,-158.733642578125,1,134.81787109375,134.81787109375,0.0,32.970650809151785,36.593470982142854,0.9009981814854634,47.39605699051287
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,3903.942626953125,9175291529,btc,2019,3,6,1,-6.861572265625,-48.0498046875,1,7.567626953125,7.567626953125,0.0,29.745047433035715,36.593470982142854,0.8128512172991438,44.838275173522575
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,3911.484375,9584165519,btc,2019,3,7,1,-8.099609375,-45.26025390625,0,7.541748046875,7.541748046875,0.0,30.283743722098215,33.329014369419646,0.9086300418737988,47.606399456112015
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,3901.131591796875,10638638944,btc,2019,3,8,1,12.09423828125,-75.20361328125,1,-10.352783203125,0.0,10.352783203125,26.611711774553573,34.06849888392857,0.7811236962690877,43.85566807658021
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,3963.313720703125,10796103518,btc,2019,3,9,1,-68.76123046875,-94.847412109375,0,62.18212890625,62.18212890625,0.0,21.267560686383927,34.06849888392857,0.6242588133642912,38.43345704686544
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,3951.599853515625,9713267607,btc,2019,3,10,1,14.574462890625,-41.793212890625,0,-11.7138671875,0.0,11.7138671875,21.267560686383927,11.183820452008929,1.9016364557751528,65.53668885674182
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,3905.227294921875,10125901903,btc,2019,3,11,1,48.512939453125,-77.145751953125,1,-46.37255859375,0.0,46.37255859375,16.105503627232142,14.496146065848214,1.1110196844094617,52.629527456076715
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,3909.15625,9809887079,btc,2019,3,12,1,-5.39794921875,-63.330078125,0,3.928955078125,3.928955078125,0.0,16.386143275669642,12.471976143973214,1.3138369642879615,56.781743250102735
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,3906.71728515625,9469184841,btc,2019,3,13,1,6.330078125,-34.693359375,1,-2.43896484375,0.0,2.43896484375,16.386143275669642,12.409720284598214,1.320428091840764,56.904503806161316
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,3924.369140625,10480789570,btc,2019,3,14,1,-18.792236328125,-45.20751953125,1,17.65185546875,17.65185546875,0.0,17.379987444196427,12.409720284598214,1.4005140362242368,58.342255662337315
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,3960.9111328125,9394210605,btc,2019,3,15,1,-34.247802734375,-54.527587890625,1,36.5419921875,36.5419921875,0.0,19.647391183035715,12.409720284598214,1.5832259496952743,61.28871343530893
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,4048.725830078125,9856166973,btc,2019,3,16,1,-84.82568359375,-115.37890625,0,87.814697265625,87.814697265625,0.0,25.574776785714285,12.409720284598214,2.0608664981317357,67.32951271771013
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,4025.22900390625,8221625400,btc,2019,3,17,1,22.490478515625,-47.7109375,1,-23.496826171875,0.0,23.496826171875,25.574776785714285,12.856689453125,1.9892194548961415,66.54645083478007
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,4032.50732421875,9646954186,btc,2019,3,18,1,-2.538818359375,-62.439453125,1,7.2783203125,7.2783203125,0.0,26.094656808035715,6.741071428571429,3.8709954470198675,79.47031544421148
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,4071.190185546875,9344919956,btc,2019,3,19,1,-38.498291015625,-58.403564453125,1,38.682861328125,38.682861328125,0.0,19.227870396205358,6.741071428571429,2.85234633692053,74.0417939473382
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,4087.476318359375,10175916388,btc,2019,3,20,1,-16.682373046875,-58.35107421875,0,16.2861328125,16.2861328125,0.0,19.850620814732142,6.741071428571429,2.9447278559602648,74.64970876282237
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,4029.326904296875,10831212662,btc,2019,3,21,1,54.626953125,-92.20849609375,0,-58.1494140625,0.0,58.1494140625,19.311924525669642,10.894601004464286,1.7726142075103242,63.932955501300974
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,4023.96826171875,9252935969,btc,2019,3,22,1,4.54638671875,-32.3642578125,1,-5.358642578125,0.0,5.358642578125,19.311924525669642,10.537876674107142,1.8326200925392697,64.69699545541381
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,4035.826416015625,9578850549,btc,2019,3,23,1,-13.113037109375,-33.91796875,0,11.858154296875,11.858154296875,0.0,15.717354910714286,10.537876674107142,1.4915106142145085,59.86370700992309
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,4022.168212890625,9144851065,btc,2019,3,24,1,12.995361328125,-34.5068359375,0,-13.658203125,0.0,13.658203125,15.717354910714286,10.6767578125,1.4721093413126707,59.54871480445894
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,3963.070556640625,10359818883,btc,2019,3,25,1,61.042236328125,-104.8095703125,1,-59.09765625,0.0,59.09765625,15.717354910714286,11.585693359375,1.3566175474509687,57.56630085854838
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,3985.080810546875,10707678815,btc,2019,3,26,1,-15.85205078125,-40.32763671875,1,22.01025390625,22.01025390625,0.0,17.008876255580358,11.585693359375,1.4680930806628836,59.48288952978148
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,4087.066162109375,10897131934,btc,2019,3,27,1,-102.8212890625,-109.255615234375,0,101.9853515625,101.9853515625,0.0,24.293544224330358,11.411481584821429,2.128868547327241,68.03956494579406
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,4069.107177734375,9353915899,btc,2019,3,28,1,18.477294921875,-54.6357421875,1,-17.958984375,0.0,17.958984375,23.032697405133927,12.694266183035714,1.8144173970382174,64.4686676165248
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,4098.37451171875,10918665557,btc,2019,3,29,1,-30.07470703125,-79.40380859375,1,29.267333984375,29.267333984375,0.0,22.513078962053573,12.694266183035714,1.7734840783581067,63.94426750803644
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,4106.66015625,9732688060,btc,2019,3,30,1,-14.52392578125,-242.89697265625,0,8.28564453125,8.28564453125,0.0,16.832432338169642,12.694266183035714,1.3259870318982334,57.00749891181027
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,4105.404296875,9045122443,btc,2019,3,31,1,0.0517578125,-18.922607421875,1,-1.255859375,0.0,1.255859375,16.832432338169642,11.105625697544642,1.5156671759512972,60.24911365225207
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,4158.18310546875,10157794171,btc,2019,4,1,0,-52.82080078125,-68.0517578125,1,52.77880859375,52.77880859375,0.0,20.082467215401785,11.105625697544642,1.8083147912901336,64.3914562889653
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,4879.8779296875,21315047816,btc,2019,4,2,0,-722.95849609375,-750.6376953125,1,721.69482421875,721.69482421875,0.0,68.86903599330357,11.105625697544642,6.201274729485068,86.11356964475225
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582,btc,2019,4,3,0,-93.06396484375,-430.38232421875,0,93.14404296875,93.14404296875,0.0,74.35888671875,11.105625697544642,6.695605339480341,87.00557063562297
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,4922.798828125,18251810240,btc,2019,4,4,0,48.5087890625,-226.36572265625,1,-50.22314453125,0.0,50.22314453125,74.35888671875,10.539463588169642,7.055281902792141,87.5857851771348
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,5036.68115234375,16837325387,btc,2019,4,5,0,-113.875,-134.01806640625,1,113.88232421875,113.88232421875,0.0,82.49333844866071,10.156703404017858,8.12205842458956,89.03756199034656
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,5059.8173828125,16929795194,btc,2019,4,6,0,-23.0244140625,-213.599609375,1,23.13623046875,23.13623046875,0.0,83.29891531808036,10.156703404017858,8.201373221662495,89.13205696682607
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,5198.89697265625,16655416140,btc,2019,4,7,0,-136.10302734375,-184.7744140625,1,139.07958984375,139.07958984375,0.0,93.23317173549107,9.181117466517858,10.154882788015543,91.03531593290816
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,5289.77099609375,17154113634,btc,2019,4,8,0,-89.935546875,-170.62451171875,0,90.8740234375,90.8740234375,0.0,99.72417340959821,4.959856305803571,20.106262613477348,95.26206975477766
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,5204.95849609375,14722104361,btc,2019,4,9,0,84.95947265625,-122.4990234375,1,-84.8125,0.0,84.8125,98.15201241629464,11.017892020089286,8.908420252924138,89.90757381627122
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,5324.5517578125,15504590933,btc,2019,4,10,0,-120.4462890625,-228.26904296875,0,119.59326171875,119.59326171875,0.0,99.40972028459821,11.017892020089286,9.022571659201342,90.0225208259605
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,5064.48779296875,16555616019,btc,2019,4,11,0,260.59375,-336.92919921875,1,-260.06396484375,0.0,260.06396484375,99.40972028459821,28.311104910714285,3.511333118156642,77.8336031986792
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,5089.5390625,13675206312,btc,2019,4,12,0,-28.33837890625,-147.421875,1,25.05126953125,25.05126953125,0.0,99.10857282366071,28.311104910714285,3.50069603910631,77.78121447635982
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,5096.58642578125,10823289598,btc,2019,4,13,0,-7.736328125,-65.53271484375,1,7.04736328125,7.04736328125,0.0,99.02012416294643,28.311104910714285,3.4975718706574552,77.76578054207236
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,5167.72216796875,10391952498,btc,2019,4,14,0,-71.96337890625,-130.44775390625,0,71.1357421875,71.1357421875,0.0,104.10124860491071,28.221400669642858,3.688734298609429,78.6722826180068
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,5067.1083984375,12290155061,btc,2019,4,15,0,100.21337890625,-172.53759765625,1,-100.61376953125,0.0,100.61376953125,100.33133370535714,35.40809849330357,2.8335702275662147,73.91465551330563
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,5235.5595703125,11618660197,btc,2019,4,16,0,-168.98193359375,-183.75048828125,1,168.451171875,168.451171875,0.0,60.813929966517854,35.40809849330357,1.7175147086200935,63.20167111412683
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,5251.93798828125,12438480677,btc,2019,4,17,0,-15.802734375,-55.06982421875,1,16.37841796875,16.37841796875,0.0,55.33067103794643,35.40809849330357,1.562655815827293,60.977982535779056
2019-04-18,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,5298.3857421875,13256489918,btc,2019,4,18,0,-46.9052734375,-69.4794921875,1,46.44775390625,46.44775390625,0.0,58.648367745535715,31.820731026785715,1.8430867504636308,64.82696140605182
2019-04-19,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,5303.8125,13780238655,btc,2019,4,19,0,-5.658203125,-103.34521484375,1,5.4267578125,5.4267578125,0.0,50.901541573660715,31.820731026785715,1.5996345756737442,61.533055093297826
2019-04-20,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,5337.88623046875,13169647522,btc,2019,4,20,0,-33.7255859375,-62.61279296875,0,34.07373046875,34.07373046875,0.0,51.682791573660715,31.820731026785715,1.62418618007725,61.89294770348336
2019-04-21,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,5314.53125,13731844223,btc,2019,4,21,0,21.34765625,-102.58544921875,1,-23.35498046875,0.0,23.35498046875,41.74853515625,33.488943917410715,1.2466363603226427,55.4890138136824
2019-04-22,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,5399.365234375,14601631648,btc,2019,4,22,0,-86.87060546875,-142.41064453125,1,84.833984375,84.833984375,0.0,41.317103794642854,33.488943917410715,1.2337535604746952,55.232304149635475
2019-04-23,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,5572.3623046875,15867308108,btc,2019,4,23,0,-172.99658203125,-244.3935546875,0,172.9970703125,172.9970703125,0.0,53.674037388392854,27.430908203125,1.9566992456443046,66.1785011961172
2019-04-24,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,5464.86669921875,17048033399,btc,2019,4,24,0,106.6416015625,-223.78125,0,-107.49560546875,0.0,107.49560546875,45.131661551339285,35.109165736607146,1.2854666467987879,56.24525952279014
2019-04-25,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,5210.515625,15330283408,btc,2019,4,25,0,256.0087890625,-360.8994140625,1,-254.35107421875,0.0,254.35107421875,45.131661551339285,34.701102120535715,1.300582943866526,56.5327560709753
2019-04-26,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,5279.34814453125,16812108040,btc,2019,4,26,0,-69.04345703125,-206.265625,0,68.83251953125,68.83251953125,0.0,48.25889369419643,34.701102120535715,1.390702045328911,58.171282701085374
2019-04-27,5279.47119140625,5310.75,5233.6357421875,5268.291015625,5268.291015625,13111274675,btc,2019,4,27,0,11.18017578125,-77.1142578125,1,-11.05712890625,0.0,11.05712890625,47.75551060267857,35.490897042410715,1.3455706838182184,57.36645214323032
2019-04-28,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,5285.13916015625,12819992056,btc,2019,4,28,0,-13.392578125,-70.54833984375,0,16.84814453125,16.84814453125,0.0,43.87782505580357,35.490897042410715,1.236312088797606,55.28352214302664
