,Open,High,Low,Close,Adj Close,Volume,coin,MA,mean,lo-80,hi-80,Date
85,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,4087.066162109375,10897131934.0,btc,3947.9595540364585,,,,
86,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,4069.107177734375,9353915899.0,btc,3955.1178629557294,,,,
87,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,4098.37451171875,10918665557.0,btc,3963.362101236979,,,,
88,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,4106.66015625,9732688060.0,btc,3971.7579264322917,,,,
89,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,4105.404296875,9045122443.0,btc,3979.951944986979,,,,
90,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,4158.18310546875,10157794171.0,btc,3989.7442138671877,,,,
91,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,4879.8779296875,21315047816.0,btc,4024.167618815104,,,,
92,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582.0,btc,4064.5497802734376,,,,
93,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,4922.798828125,18251810240.0,btc,4098.763907877604,,,,
94,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,5036.68115234375,16837325387.0,btc,4136.521858723959,,,,
95,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,5059.8173828125,16929795194.0,btc,4174.799625651041,,,,
96,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,5198.89697265625,16655416140.0,btc,4218.0584716796875,,,,
97,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,5289.77099609375,17154113634.0,btc,4262.273714192708,,,,
98,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,5204.95849609375,14722104361.0,btc,4304.052335611979,,,,
99,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,5324.5517578125,15504590933.0,btc,4351.363151041666,,,,
100,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,5064.48779296875,16555616019.0,btc,4389.874202473959,,,,
101,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,5089.5390625,13675206312.0,btc,4429.301595052083,,,,
102,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,5096.58642578125,10823289598.0,btc,4468.375504557292,,,,
103,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,5167.72216796875,10391952498.0,btc,4508.6025390625,,,,
104,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,5067.1083984375,12290155061.0,btc,4542.5486246744795,,,,
105,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,5235.5595703125,11618660197.0,btc,4582.892976888021,,,,
106,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,5251.93798828125,12438480677.0,btc,4623.540665690104,,,,
107,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,5298.3857421875,13256489918.0,btc,4664.447184244792,,,,
108,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,5303.8125,13780238655.0,btc,4704.991723632813,,,,
109,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,5337.88623046875,13169647522.0,btc,4748.610367838542,,,,
110,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,5314.53125,13731844223.0,btc,4791.629134114583,,,,
111,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,5399.365234375,14601631648.0,btc,4837.080428059896,,,,
112,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,5572.3623046875,15867308108.0,btc,4888.753564453125,,,,
113,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,5464.86669921875,17048033399.0,btc,4938.8134358723955,,,,
114,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,5210.515625,15330283408.0,btc,4979.661263020834,,,,
115,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,5279.34814453125,16812108040.0,btc,5019.403995768229,,,,
116,5279.47119140625,5310.75,5233.6357421875,5268.291015625,5268.291015625,13111274675.0,btc,5059.376790364583,,,,
117,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,5285.13916015625,12819992056.0,btc,5098.935611979166,,,,
118,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,5247.3525390625,13735490672.0,btc,5136.95869140625,,,,
119,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,5350.7265625,13878964574.0,btc,5178.46943359375,,,,
120,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,5402.697265625,13679528236.0,btc,5219.953238932291,,,,
121,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,5505.28369140625,14644460907.0,btc,5240.80009765625,,,,
122,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,5768.28955078125,18720780006.0,btc,5267.309016927084,,,,
123,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,5831.16748046875,17567780766.0,btc,5297.587972005208,,,,
124,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,5795.70849609375,14808830723.0,btc,5322.888883463542,,,,
125,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,5746.80712890625,15737171804.0,btc,5345.788541666667,,,,
126,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,5829.50146484375,18026409033.0,btc,5366.80869140625,,,,
127,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,5982.45751953125,15320605300.0,btc,5389.8982421875,,,,
128,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,6174.52880859375,16784645411.0,btc,5422.217252604167,,,,
129,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,6378.84912109375,19419875368.0,btc,5457.360498046875,,,,
130,6379.6669921875,7333.0029296875,6375.69873046875,7204.771484375,7204.771484375,28867562329.0,btc,5528.703287760417,,,,
131,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,6972.37158203125,27773333680.0,btc,5591.464371744792,,,,
132,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,7814.9150390625,28677672181.0,btc,5682.075325520834,,,,
133,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,7994.416015625,32031452227.0,btc,5776.298453776041,,,,
134,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,8205.16796875,28344112920.0,btc,5880.900439453125,,,,
135,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,7884.9091796875,33167197581.0,btc,5969.212093098959,,,,
136,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905.0,btc,6038.944010416667,,,,
137,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286562.0,btc,6104.704752604167,,,,
138,7267.962890625,8261.94140625,7267.962890625,8197.689453125,8197.689453125,25902422040.0,btc,6201.167317708333,,,,
139,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,7978.30908203125,23843404340.0,btc,6289.181412760417,,,,
140,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056.0,btc,6377.474625651042,,,,
141,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,7680.06640625,24719473175.0,btc,6453.497998046875,,,,
142,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,7881.8466796875,24457107820.0,btc,6530.480810546875,,,,
143,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126991.0,btc,6614.564306640625,,,,
144,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813107.0,btc,6709.298583984375,,,,
145,8055.2060546875,8687.5205078125,7924.67041015625,8673.2158203125,8673.2158203125,26677970091.0,btc,6822.427506510417,,,,
146,8674.072265625,8907.1748046875,8668.705078125,8805.7783203125,8805.7783203125,27949839564.0,btc,6940.34375,,,,
147,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,8719.9619140625,24226919267.0,btc,7054.837841796875,,,,
148,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,8659.4873046875,23473479966.0,btc,7168.575667317708,,,,
149,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,8319.47265625,29246528551.0,btc,7267.533870442709,,,,
150,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,8574.501953125,25365190957.0,btc,7373.260693359375,,,,
151,8573.83984375,8625.6005859375,8481.578125,8564.0166015625,8564.0166015625,22488303544.0,btc,7475.21845703125,,,,
152,8565.4736328125,8809.3037109375,8561.2353515625,8742.9580078125,8742.9580078125,20266216022.0,btc,7574.374072265625,,,,
153,8741.7470703125,8743.5,8204.185546875,8208.9951171875,8208.9951171875,22004511436.0,btc,7653.634993489583,,,,
154,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,7707.77099609375,24609731549.0,btc,7717.37041015625,,,,
155,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,7824.2314453125,21760923463.0,btc,7786.617887369792,,,,
156,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,7822.0234375,19474611077.0,btc,7853.035286458334,,,,
157,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,8043.951171875,19141423231.0,btc,7921.751741536458,,,,
158,8036.77490234375,8076.89111328125,7837.61083984375,7954.1279296875,7954.1279296875,16522722810.0,btc,7981.071712239584,,,,
159,7949.6748046875,7975.97412109375,7583.2197265625,7688.0771484375,7688.0771484375,16610726547.0,btc,8024.712646484375,,,,
160,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,8000.32958984375,18689275117.0,btc,8051.23125,,,,
161,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,7927.71435546875,17107279932.0,btc,8083.076009114583,,,,
162,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,8145.857421875,19034432883.0,btc,8094.107421875,,,,
163,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,8230.923828125,18669407147.0,btc,8101.991015625,,,,
164,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,8693.8330078125,19831162906.0,btc,8118.279850260416,,,,
165,8689.74609375,8859.1279296875,8618.3955078125,8838.375,8838.375,18371033226.0,btc,8150.062044270833,,,,
166,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,8994.48828125,23348550311.0,btc,8205.081803385418,,,,
167,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,9320.3525390625,15562951919.0,btc,8273.38662109375,,,,
168,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,9081.7626953125,15848210536.0,btc,8302.855729166668,,,,
169,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,9273.521484375,15546809946.0,btc,8346.029475911459,,,,
170,9273.060546875,9594.419921875,9232.484375,9527.16015625,9527.16015625,17846823784.0,btc,8398.1572265625,,,,
171,9525.07421875,10144.556640625,9525.07421875,10144.556640625,10144.556640625,20624008643.0,btc,8480.306901041668,,,,
172,10175.923828125,11157.345703125,10107.03515625,10701.69140625,10701.69140625,29995204861.0,btc,8574.301725260417,,,,
173,10696.69140625,11246.14453125,10556.095703125,10855.37109375,10855.37109375,20998326502.0,btc,8669.901708984375,,,,
174,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,11011.1025390625,19271652365.0,btc,8768.520328776041,,,,
175,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,11790.9169921875,24879684533.0,btc,8872.443701171875,,,,
176,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173.0,btc,9012.792138671875,,,,
177,13017.125,13311.14453125,10491.8525390625,11182.806640625,11182.806640625,39977475223.0,btc,9094.886962890625,,,,
178,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757766.0,btc,9219.815120442709,,,,
179,12400.763671875,12400.91015625,11508.37890625,11959.37109375,11959.37109375,29923961128.0,btc,9341.145068359376,,,,
180,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494.0,btc,9415.900179036458,,,,
181,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,10583.134765625,29378589324.0,btc,9483.204117838543,,,,
182,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,10801.677734375,31015895223.0,btc,9551.828108723957,,,,
183,10818.15625,11968.078125,10818.15625,11961.26953125,11961.26953125,30796494294.0,btc,9676.903922526042,,,,
184,11972.71875,12006.0751953125,11166.5693359375,11215.4375,11215.4375,25920294033.0,btc,9793.826139322917,,,,
185,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,10978.4599609375,23838480210.0,btc,9898.96708984375,,,,
186,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,11208.55078125,21092024306.0,btc,10011.851334635418,,,,
187,11217.6162109375,11541.6201171875,11148.8046875,11450.8466796875,11450.8466796875,19369044277.0,btc,10125.414518229167,,,,
188,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,12285.9580078125,23482551458.0,btc,10269.808854166668,,,,
189,12284.326171875,12779.1318359375,12233.26171875,12573.8125,12573.8125,28167921523.0,btc,10432.66669921875,,,,
190,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,12156.5126953125,33627574244.0,btc,10571.206136067709,,,,
191,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,11358.662109375,28595327690.0,btc,10685.571061197918,,,,
192,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,11815.986328125,23534692797.0,btc,10807.90869140625,,,,
193,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,11392.37890625,21042616384.0,btc,10913.29052734375,,,,
194,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,10256.05859375,22486000001.0,btc,10965.364713541667,,,,
195,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,10895.08984375,25384047207.0,btc,11033.921875,,,,
196,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,9477.6416015625,24151199070.0,btc,11050.026985677083,,,,
197,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,9693.802734375,24569921549.0,btc,11062.475325520832,,,,
198,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,10666.482421875,25187024648.0,btc,11115.29931640625,,,,
199,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,10530.732421875,20727426310.0,btc,11157.20634765625,,,,
200,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,10767.1396484375,20206615155.0,btc,11198.538997395834,,,,
201,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,10599.10546875,17130580467.0,btc,11213.690625,,,,
202,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,10343.1064453125,16334414913.0,btc,11201.73779296875,,,,
203,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,9900.767578125,17851916995.0,btc,11169.91767578125,,,,
204,9887.73046875,9908.796875,9614.306640625,9811.92578125,9811.92578125,17398734322.0,btc,11129.9451171875,,,,
205,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,9911.841796875,15821952090.0,btc,11067.30927734375,,,,
206,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,9870.3037109375,14495714483.0,btc,10962.44501953125,,,,
207,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,9477.677734375,16817809536.0,btc,10905.607389322917,,,,
208,9491.626953125,9575.544921875,9252.296875,9552.8603515625,9552.8603515625,13738687093.0,btc,10810.458333333334,,,,
209,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,9519.1455078125,13791445323.0,btc,10729.11748046875,,,,
210,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,9607.423828125,13829811132.0,btc,10688.793098958333,,,,
211,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,10085.6279296875,16631520648.0,btc,10672.209537760416,,,,
212,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,10399.6689453125,17165337858.0,btc,10658.809244791666,,,,
213,10402.04296875,10657.953125,10371.013671875,10518.1748046875,10518.1748046875,17489094082.0,btc,10610.706087239583,,,,
214,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,10821.7265625,15352685061.0,btc,10597.582389322917,,,,
215,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,10970.1845703125,16530894787.0,btc,10597.30654296875,,,,
216,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,11805.6533203125,23875988832.0,btc,10617.2099609375,,,,
217,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,11478.1689453125,23635107660.0,btc,10618.120703125,,,,
218,11476.193359375,12036.990234375,11433.701171875,11941.96875,11941.96875,22194988641.0,btc,10606.65439453125,,,,
219,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,11966.4072265625,19481591730.0,btc,10586.407552083334,,,,
220,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,11862.9365234375,18339989960.0,btc,10576.6216796875,,,,
221,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,11354.0244140625,18125355447.0,btc,10576.46708984375,,,,
222,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,11523.5791015625,15774371518.0,btc,10566.720182291667,,,,
223,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,11382.6162109375,13647198229.0,btc,10566.394759114582,,,,
224,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,10895.830078125,16681503537.0,btc,10587.720475260418,,,,
225,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,10051.7041015625,19990838300.0,btc,10559.6076171875,,,,
